codigo,nombre,tipo_estudio,modalidad,tipo_asignatura,prerrequisito,creditos_total,carrera,cohorte,archivo
C8298,RECUPERACION DE  INFORMACION,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8299,BIOQUIMICA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C1128,MOLECULAR BIOLOGY FOR ENGINEERS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C8299,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8299,BIOINFORMATICA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1128,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8301,INTRODUCCIONA LA  EPIDEMIOLOGIA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8302,TELEMEDICINAY  PROTOCOLOS DE  INFORMATICA EN SALUD,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8303,TOPICOS AVANZADOS DE SISTEMAS DE INFORMACION,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8304,ARQUITECTURA DE  SOFTWARE,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8305,CALIDAD DE SOFTWARE,,DE  ESPECIALIDAD,,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8306,GESTION DE PROYECTOS DE SOFTWARE,,DE  ESPECIALIDAD,,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8307,TOPICOS AVANZADOS EN MACHINE LEARNING,,DE  ESPECIALIDAD,,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8310,TOPICOS AVANZADOS EN SISTEMAS DE INFORMACIÓN,,DE  ESPECIALIDAD,,,3,Ingeniería Informática,2023,informatica_malla_2023.md
C8632,TOPICOS AVANZADOS EN INFORMATICA BIOMEDICA,,DE  ESPECIALIDAD,,,3,Ingeniería Informática,2023,informatica_malla_2023.md
U0130,CALCULO DIFERENCIAL PARA  INGENIERIA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
U0174,INTRODUCCION A LA   INGENIERIA INDUSTRIAL,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,2,Ingeniería Industrial,2024,industrial_malla_2024.md
U0685,DESARROLLO PERSONAL Y  AUTONOMIA,GENERAL,SEMIPRESENCIAL,OBLIGATORIO,,2,Ingeniería Industrial,2024,industrial_malla_2024.md
U0686,COMUNICACION Y   REDACCION I,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
U0013,QUIMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Industrial,2024,industrial_malla_2024.md
U0684,FILOSOFIA Y ETICA,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
G0037,INGLES 1,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C8430,ACTIVIDAD   COMPLEMENTARIA I,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Industrial,2024,industrial_malla_2024.md
U0175,ALGEBRA MATRICIAL Y   GEOMETRIA ANALITICA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
U0172,FISICA PARA INGENIERIA 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
U0681,COMUNICACION Y   REDACCION II,GENERAL,NO PRESENCIAL,OBLIGATORIO,U0686,3,Ingeniería Industrial,2024,industrial_malla_2024.md
U0715,PENSAMIENTO CIENTIFICO E  INVESTIGACION,GENERAL,NO PRESENCIAL,OBLIGATORIO,,2,Ingeniería Industrial,2024,industrial_malla_2024.md
U0688,CIENCIAS SOCIALES EN EL  CONTEXTO ACTUAL,GENERAL,NO PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
G0038,INGLES 2,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0037,2,Ingeniería Industrial,2024,industrial_malla_2024.md
U0149,FUNDAMENTOS DE   PROGRAMACION,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C8938,ACTIVIDAD   COMPLEMENTARIA II,GENERAL,NO PRESENCIAL,ELECTIVO,,1,Ingeniería Industrial,2024,industrial_malla_2024.md
C7306,CALCULO INTEGRAL PARA  INGENIERIA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C7299,QUIMICA INDUSTRIAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,U0013,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C1657,FUNDAMENTOS DE   BIOTECNOLOGIA,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,U0013,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C1621,PROCESOS DE INNOVACION  EN INGENIERIA,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C1555,CONTABILIDAD Y COSTOS,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
G0039,INGLES 3,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0038,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C8432,ACTIVIDAD   COMPLEMENTARIA III,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Industrial,2024,industrial_malla_2024.md
C7308,OPERACIONES Y PROCESOS  UNITARIOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C7299,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C0741,CALCULO VECTORIAL PARA  INGENIERIA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,U0175,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C7316,INGENIERIA ECONOMICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1555,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1324,FUNDAMENTOS DE DISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
G0040,INGLES 4,GENERAL,NO PRESENCIAL,OBLIGATORIO,G0039,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C8433,ACTIVIDAD   COMPLEMENTARIA IV,GENERAL,PRESENCIAL,ELECTIVO,,1,Ingeniería Industrial,2024,industrial_malla_2024.md
C1644,OPERATIONS RESEARCH AND  OPTIMIZATION,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1555,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C0503,ESTADISTICA Y   PROBABILIDADES PARA   INGENIERIA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C7322,INGENIERIA DE METODOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C7308,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C1658,PROCESOS DE   MANUFACTURA,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C7308,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7324,ECONOMIA GENERAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1570,SISTEMAS DE INFORMACION,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1659,MARKETING STRATEGIES,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C7324,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1646,FACILITIES DESIGN,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C7322,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7328,PROYECTO INTEGRADOR,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Industrial,2024,industrial_malla_2024.md
C1574,ESTADISTICA APLICADA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0503,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C8445,ASIGNATURA ELECTIVA I,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1660,SEGURIDAD EN EL TRABAJO Y  ERGONOMIA,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C7322,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1661,TEORIA DE DECISIONES,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C0503,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7334,PLANIFICACION Y CONTROL  DE OPERACIONES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1646,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C1637,FORMULACION Y   EVALUACION DE PROYECTOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C7324,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7336,ASIGNATURA ELECTIVA II,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7337,ASIGNATURA ELECTIVA III,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1583,ETICA PROFESIONAL Y   RESPONSABILIDAD SOCIAL,ESPECÍFICO,SEMIPRESENCIAL,OBLIGATORIO,U0130,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7339,SIMULACION DE PROCESOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C1661,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1648,ENVIRONMENTAL   MANAGEMENT,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1663,QUALITY MANAGEMENT,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C1664,DESARROLLO PROFESIONAL,ESPECÍFICO,NO PRESENCIAL,OBLIGATORIO,C7328,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C8927,ENTREPRENEURSHIP AND  INNOVATION,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C7328,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C1650,INDUSTRIAL CAPSTONE   PROJECT,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Industrial,2024,industrial_malla_2024.md
C1651,EXPERIENCIA VIVENCIAL EN  INGENIERIA INDUSTRIAL,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C1664,2,Ingeniería Industrial,2024,industrial_malla_2024.md
C1652,PROYECTO DE TESIS EN   INGENIERIA INDUSTRIAL,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C7339,5,Ingeniería Industrial,2024,industrial_malla_2024.md
C1653,BUSINESS INTELLIGENCE &  PREDICTABILITY,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C1661,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1665,PROJECT MANAGEMENT,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C1637,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1666,SUPPLY CHAIN   MANAGEMENT,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C1663,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1667,FINANZAS EMPRESARIALES,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C1637,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C8466,ASIGNATURA ELECTIVA V,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1634,TRABAJO DE INVESTIGACION,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,,5,Ingeniería Industrial,2024,industrial_malla_2024.md
C1668,GESTION DEL TALENTO   HUMANO,DE ESPECIALIDAD,NO PRESENCIAL,OBLIGATORIO,C1664,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1655,DATA SCIENCE,DE ESPECIALIDAD,SEMIPRESENCIAL,OBLIGATORIO,C7339,4,Ingeniería Industrial,2024,industrial_malla_2024.md
C7359,COMPETENCIAS   DIRECTIVAS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C7324,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7362,CLOUD COMPUTING & BIG  DATA,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1570,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7355,INDUSTRIA 4.0,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1646,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7358,GESTION ESTRATEGICA Y  OPERACIONAL,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1659,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C1656,DATA ANALYTICS,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1661,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7357,LEAN MANUFACTURING,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C7334,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7360,SISTEMA INTEGRADO DE  GESTION,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,C1663,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C7361,TOPICOS DE INTELIGENCIA  ARTIFICIAL,DE ESPECIALIDAD,PRESENCIAL,ELECTIVO,,3,Ingeniería Industrial,2024,industrial_malla_2024.md
C0659,CALCULO DIFERENCIAL  PARA INGENIERIA,GENERAL,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0757,ALGEBRA MATRICIAL Y  GEOMETRIA ANALITICA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0201,QUIMICA GENERAL,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,INTRODUCCION A LA   INGENIERIA AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0613 / U0082,COMUNICACION Y   REDACCION I,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0090 / U0006,FILOSOFIA,GENERAL,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ACTIVIDAD   COMPLEMENTARIA I,GENERAL,PRESENCIAL,ELECTIVA,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
U0104,FUNDAMENTOS DE   BIOLOGIA CELULAR,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,FISICA PARA INGENIERIA 1,GENERAL,PRESENCIAL,OBLIGATORIO,C0757,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,PROCESOS DE INNOVACION  EN INGENIERIA AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0739,GEOLOGIA Y EDAFOLOGIA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0614 / U0083,COMUNICACION Y   REDACCION II,GENERAL,PRESENCIAL,OBLIGATORIO,"C0613,U0082",3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0657,CALCULO INTEGRAL PARA  INGENIERIA,GENERAL,PRESENCIAL,OBLIGATORIO,C0659,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ACTIVIDAD   COMPLEMENTARIA II,GENERAL,PRESENCIAL,ELECTIVA,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,CALCULO VECTORIAL PARA  INGENIERIA,GENERAL,PRESENCIAL,OBLIGATORIO,C0757,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,FISICA PARA INGENIERIA 2,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0617,ASIGNATURA   COMPLEMENTARIA   OBLIGATORIA: INGLES   BASICO INICIAL,GENERAL,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,FUNDAMENTOS DE   PROGRAMACION,GENERAL,PRESENCIAL,OBLIGATORIO,C0659,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0208,QUIMICA ORGANICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0201,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0096,FISICOQUIMICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0201,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ANALISIS DE CICLO DE VIDA  DE PRODUCTOS Y SERVICIOS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,MECANICA DE FLUIDOS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,QUIMICA ANALITICA   CUANTITATIVA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"C0201,U0082",5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TRATAMIENTO   MATEMATICO DE DATOS  EXPERIMENTALES PARA  INGENIERIA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ECUACIONES   DIFERENCIALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0619,ASIGNATURA   COMPLEMENTARIA   OBLIGATORIA: INGLES   BASICO ELEMENTAL,GENERAL,PRESENCIAL,OBLIGATORIO,C0617,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,FISICA PARA INGENIERIA 3,GENERAL,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0751,ECOLOGIA Y BIODIVERSIDAD,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0739,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0065,ECOTOXICOLOGIA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0739,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0752,PRINCIPIOS GENERALES DE  BIOTECNOLOGIA APLICADA  AL MEDIO AMBIENTE,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0096,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0039,BIOQUIMICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,U0104,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0620,ASIGNATURA   COMPLEMENTARIA   OBLIGATORIA: INGLES PRE  INTERMEDIO,GENERAL,PRESENCIAL,OBLIGATORIO,C0619,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0750,PROGRAMACION AVANZADA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0679,FUNDAMENTOS DE   BIODISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,HIDROLOGIA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0096,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,PROYECTOS DE BIODISEÑO,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0679,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,QUIMICA Y FISICA   AMBIENTALES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0208,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,MICROBIOLOGIA GENERAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0039,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,METEREOLOGIA Y   CONTAMINACION   ATMOSFERICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0065,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0760,MODELAMIENTO   AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0750,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0763,GESTION DE LOS RESIDUOS  SOLIDOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0773,DESARROLLO PROFESIONAL  1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"C0201,U0082,U0006,U0083",2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0764,MONITOREO AMBIENTAL,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0208,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0759,DESARROLLO DE   PROYECTOS,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0761,ECONOMIA Y DERECHO  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0762,SISTEMA DE INFORMACION  GEOGRAFICA,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0750,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0795,DESARROLLO PROFESIONAL  2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"C0757,U0082,U0006,U0083",2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0767,EVALUACION DE IMPACTO  AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,C0065,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0768,TRATAMIENTO DE LAS   AGUAS RESIDUALES,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0752,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0770,SERVICIOS ECOSISTEMICOS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0752,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0771,PROYECTOS DE BIODISEÑO 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,5,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0769,GESTION DE CUENCAS,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TESIS 1,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0772,ETICA,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"C0201,U0082,U0006,U0083",2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,DESARROLLO PROFESIONAL  3,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,"C0201,U0082,U0006,U0083",2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,DISEÑO DE NEGOCIOS EN  INGENIERIA AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,U0104,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ASIGNATURA ELECTIVA 1,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ASIGNATURA ELECTIVA 2,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ACTIVIDAD   COMPLEMENTARIA III,GENERAL,PRESENCIAL,ELECTIVA,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ACTIVIDAD   COMPLEMENTARIA IV,GENERAL,PRESENCIAL,ELECTIVA,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0785,GESTION DE LOS DESASTRES  Y SEGURIDAD,DE ESPECIALIDAD,PRESENCIAL,OBLIGATORIO,C0774,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,NORMAS Y REGULACIONES  EN INGENIERIA AMBIENTAL,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
C0794,TESIS 2,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,4,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,CIUDADANÍA Y CONFLICTOS  AMBIENTALES,ESPECÍFICO,PRESENCIAL,OBLIGATORIO,,2,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ASIGNATURA ELECTIVA 3,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,ASIGNATURA ELECTIVA 4,DE ESPECIALIDAD,PRESENCIAL,ELECTIVA,,3,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE BASQUETBOL II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE MUSICA II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE CANTO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE IMPRO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE BAILE LATINO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,CURSO TALLER   FORMULACIÓN DE PERFILES  DE PROYECTOS DE   INTERVENCIÓN SOCIAL,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,CURSO TALLER   CIUDADANÍA AMBIENTAL Y  DESARROLLO SOSTENIBLE,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE TEATRO PRE ELENCO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE AERÓBICOS Y  BAILE MODERNO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE BASQUETBOL I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,KARATE DO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,KARATE DO II,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE VOLEIBOL I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
,TALLER DE TAEKWONDO I,GENERAL,PRESENCIAL,OBLIGATORIO,,1,Ingeniería Ambiental,2020,ambiental_malla_2020.md
